,ID,label,tanggal,judul,narasi,nama file gambar
2191,511350,1,2019-05-06 00:00:00,Cuci Bersih Kurma Karena Mengandung Virus Corona yang Berasal dari Kelelawar,"Untuk Kawan2 ku tersayang 😍💞🥰💖😘💕
Atas anjuran para Dokter, Menteri Kesehatan di Timur Tengah,",511350.png
2799,664569,1,2020-05-16 00:00:00,"Pesan Berantai ada 13 org penjual daging yg positif covid19, sekarang ini di pasar cileungsi lg dilakukan test swab massal","Buat teman2 yg tinggal di sekitar cileungsi…klo bisa jangan ke pasar cileungsi dlu. Karena ada 13 org penjual daging yg positif covid19, sekarang ini di pasar cileungsi lg dilakukan test swab massal. Bukan hoax ya teman teman…",664569.jpg
3582,839540,1,2019-02-12 00:00:00,SMS Dukungan Buat Jokowi di Pilpres 2019,"MUI mengajak semua ummat bersatu mendukung Jokowi pada pilpres 2019,",839540.jpg
1930,451339,1,2020-06-11 00:00:00,Anies Kembali Izinkan Diskotik dan Pantai Pijat Buka di Jakarta,Anies Kembali Izinkan Diskotik dan Pantai Pijat Buka di Jakarta,451339.png
3029,714712,1,2020-01-27 00:00:00,Ayo makan tikus bakar gaes,"Ayo makan tikus bakar gaes,” unggah akun Facebook Akhy Romi Ali atau @romi.a.citra.7, Minggu (26/1).",714712.png
197,43977,1,2019-07-24 00:00:00,OKTOBER 2019 PRABOWO-SANDI DILANTIK,"Jkw menang di pilpres 2019 tapi gak otomatis bisa dilantik. _*Kenapa?*_
 Karena *Pasal 6 UUD 1945* mengharuskan agar pemenang pilpres harus menang di 50% wilayah provinsi dan tidak boleh ada suara di wilayah provinsi yang di bawah 20 persen.",43977.png
3681,865894,0,2018-04-26 00:00:00,Lurah Pabean Tak Mengenakan Atribut PDIP di Rapat Kerja Cabang III,"“Baju warna merah itu memang baju sehari-hari saya. Dan baju itu baju keluarga juga. Kebetulan hari itu juga saya habis merayakan ulang tahun dan kebetulan semua pakai baju merah semua. Ade saya juga semua pakai baju merah semua,” ujar Dayat ditemui di Kantor Kecamatan Purwakarta, Senin (24/4).",865894.png
2931,694774,1,2017-11-17 00:00:00,Mengenai Pemerintah Cabut Sertifikasi Halal Dari MUI,"Kemarin di whatsapp bubu Yulia Zenith Bardan, menanyakan apakah gambar dibawah ini benar adanya.
Catatan :
Gambar asli tidak ada tulisan : Hati2 Provokasi!!!”.
Tulisan ini saya tambahkan atas saran dari teman yg berkomentar agar tidak bias. (Terima kasih utk sarannya ya ?)
Dan hati saya sediiiiihhhh….
Kenapa?
Karena terbukti di kedua sisi memang ada niat provokasi.... ",694774.png
3908,919080,1,2020-03-25 00:00:00,"Selain Jack Ma, Habib Rizieq Galang Dana Rp 500 M Lawan Corona","Masha Allah, IB HRS Sumbang Dana Untuk Pandemi Corona",919080.png
2327,546845,0,2018-02-13 00:00:00,"Rieke : Memang saya PKI, ada yang salah?","Hmmmmmmmm…..”
 “Rieke : Memang saya PKI, ada yang salah?",546845.png
293,65326,1,2016-05-08 00:00:00,Foto Pengungsi Suriah,"Ini bukan adegan dlm film, tapi inilah yg berlaku di Syuriah.",65326.jpg
766,178985,1,2017-09-18 00:00:00,: Waspada Dokter Palsu PKI tularkan HIV/AIDS Lewat Jarum Suntik,Waspada Dokter Palsu PKI tularkan HIV/AIDS Lewat Jarum Suntik,178985.png
400,91497,1,2020-04-13 00:00:00,Video BLACK MARKET *ITALIA SUDAH MENYERAH*,"Perdana Menteri Italia berkata : Penjagaan kami sudah tiada. Penyakit ini terus membunuh kami. Segala Penyembuhan di Dunia, Sudah Tamat. • Semalam 427 Meninggal. • Hari Ini 627 Meninggal. • 1529 orang Meninggal Dalam Waktu 3 Hari. • 5986 Kasus Baru Dalam Satu Hari!! Italia telah Gagal Sepenuhnya.. Presiden Italia Menangis. Italia merupakan negara yang Memiliki Pertahanan Kesehatan #Terbaik di Dunia. Tapi Mereka Telah Gagal Mencegah COVID-19 Masuk ke Negaranya. Karena pada Awalnya Mereka Menganggap COVID-19 Hanyalah Gurauan belaka.",91497.png
122,27287,1,2019-09-23 00:00:00,Universitas Brawijaya dan UMM Bantah Liburkan Perkuliahan karena Ada Aksi Mahasiswa,"Hoaks, mbak. Kegiatan belajar normal, kegiatan kampus juga normal",27287.png
3255,768448,0,2017-11-27 00:00:00,"Video Motor Dibakar di FB Ditulis Efek Operasi Zebra, Iwan Dibekuk","Warga Denpasar, Iwan ditangkap Tim Cyber Crime Polda Sulsel karena memelintir video kebakaran sepeda motor. Dalam akun Facebooknya, ia menulis caption ‘Akibat Operasi Zebra’, padahal kebakaran sepeda motor itu terjadi saat demonstrasi mahasiswa.",768448.png
202,46050,1,20-Agu-18,"Penculikan Anak di Kusan Hilir, Kabupaten Tanah Bumbu, Kalimantan Selatan",TERJADI DI DS. BATUAH & DS.,46050.jpg
3510,825057,1,2018-04-07 00:00:00,Demonstrasi Anti Jilbab di Hindia,"demonstrasi anti jilbab di hindia.
 para demonstran hindu mrlakukan pembakaran jilbab..krn mereka protes pada muslimah..tapi Allah bayar tunai atas perbuatannya..saat dilakukan pembakaran salah satu demonstran pala terbakar..ALLAHU AKBAR..",825057.png
835,193215,1,2018-09-30 00:00:00,Inilah korban yang terkena MUSIBAH gempar di palu,“Innalillahi.. Inilah korban yang terkena MUSIBAH gempar di palu.. Mohon 1 detik sejenak aamiin. Semoga mereka semua husnul khatimah masuk Surga..Yg bagikan semoga dijauhkan dari marabahaya!!! Aamiin.,193215.jpg
2294,538817,1,2018-01-12 00:00:00,LOWONGAN DRIVER UNTUK ASIAN GAMES 2018,"Dicari banyak driver SIM A untuk event Asean Games diJakarta
• Pria Max 40th
• Sehat
• Pengalaman 2th
• Paham wilayah jakarta dan sekitarnya
• Siap mengikuti trainning
• Siap kerja shift
Kirim Data-data pribadi anda :
Copy KTP
Copy SIM A
Copy Kartu Keluarga
Copy SKCK (masih berlaku)
Pas Foto
Kirim data anda ke email sugiharto@zaf.co.id atau WA (0895605553443)
Bantu share ya semoga bermanfaat untuk yg lain ?￰ﾟﾏﾻ",538817.jpg
1439,334098,1,2017-12-25 00:00:00,Didit Anak Prabowo Subianto Berkampanye Untuk Mendukung Komunitas Gay,Nah Loo…….Didit Anak Prabowo Subianto Berkampanye Untuk Mendukung Komunitas Gay.,334098.png
1733,397517,1,2018-12-26 00:00:00,PEMERINTAH LUNCURKAN ALAT DETEKSI GUNUNG AGUNG,Alat deteksi letusan gunung dipasang pemerintah pusat didesa selat duda seharga 6m .mampu deteksi 2 jam sebelum Meletus.,397517.jpg
1695,386125,1,2020-05-09 00:00:00,Maaf bu Menteri,Maaf bu Menteri. Pernyataannya merendahkan peketja Indonesia. Tidak boleh ada Menteri apalagi Menteri Tenaga RI buat pernyataan seperti itu. Kalau rendah kualitas mereka tugasmu meningkatkan kualitas mereka,386125.png
2777,659292,1,2019-02-15 00:00:00,"TERIAK JOKOWI DUA PERIODE, LELAKI INI DIHAJAR WARGA, BONYOK DEHHH...","CEBONG GAK TAU SIKON…
Sudah tau rakyat kesulitan antri buat beli gas…
Eeeeeee, si cebong malah promosi teriak2 Jokowi dua periode…
Dan belum 1 menit teriak-teriak, tiba2 mukanya si cebong sdh bonyok deeehhh…. #RAKYAT_TIDAK_BUTUH_JANJI",659292.png
1707,387940,1,2019-08-21 00:00:00,"Gus Yaqut: Kami NKRI dan kami tidak takut ke Papua. Tapi maaf, anggaran tidak ada dari pemerintah","Tolong pemerintah kasi anggaran para Banser buat bantu rekan kepolisian, biar jgn banyak alasan pergi ke Papua, tapi ingat, uangnya jgn di sunat semuanya bawa buat bekal para banser selama di papua.",387940.png
4163,982451,1,2016-12-18 00:00:00,HOAX ITU BISA MEMBUNUH & MEMATIKAN,HOAX ITU BISA MEMBUNUH & MEMATIKAN,982451.jpg
1153,268526,1,2018-01-03 00:00:00,Presiden Korea Utara Mengatakan: Hanya Agama Islam yang Boleh Masuk di Korea Utara,"Presiden korea utara mengatakan : hanya agama islam yg boleh masuk di korea utara, kami menirama islam berdiri di korea utara dan mendukung korea utara kedepnya dapat mnjdi negara yg mayoritas muslim…
Slain islam , tidak kami izinkan agama lain masuk ke korea utara… !",268526.png
1661,378391,1,2020-03-26 00:00:00,Hanya Cicilan Nasabah yang Positif COVID-19 yang Dapat Ditangguhkan,"Berarti harus positif korona dulu baru cicilan di bank bisa di tangguhkan,",378391.png
3474,817149,1,2018-02-21 00:00:00,Kwarda Pramuka Jawa Barat Tidak Membuat Video Sosialisasi Tata Cara Pencoblosan,"Pada video tersebut terdapat narasi pada bagian keterangannya. Berikut narasinya:
 Sampurasun.
 Dina Lebet Video Ieu Aya Panjelasan Perkawis Tata Cara Pencoblosan Pilgub Jabar, Mugi-mugi Taisa Janten Elmu Anu Manfaat Kanggo Urang Sadayana.
 “Tong Hilap Coblos Nomor 2, Salam✌Jari”",817149.png
2432,568542,1,2019-05-30 00:00:00,Masak Saya Dibilang Ikan Buntal,"Pesan Fadli Zon kepada SBY: Saya Kena Bully Setiap Hari, Masak Saya Dibilang ‘Ikan Buntal'",568542.png
3296,775598,1,2018-05-28 00:00:00,Gak Ada Salahnya Belajar Toleransi Dari Negeri Jerman,"Carilah ilmu sampai ke negeri Cina dan gak ada salahnya belajar toleransi dari negeri Jerman. Dlm bangsa yg mayoritasnya Kristen itu, buka puasa dilakukan terbuka. Di Hannover, deretan meja makan sampai sepanjang 10 km lebih",775598.png
1759,402582,1,2020-05-03 00:00:00,Penjahat Turun Serentak dan Gerilya di Solo,Sekedar Info: Kriminal Semakin Marak,402582.jpg
4068,957020,0,2017-11-03 00:00:00,Saracen mungkin telah ditutup tapi Indonesia masih perlu rencana untuk menurunkan generator berita palsu lainnya.,Saracen may have been shut down but Indonesia still needs a plan to take down other fake news generators,957020.png
854,196759,1,2020-08-11 00:00:00,Video DETIK DETIK MARUF AMIN MUNDUR & DIGANTI DENGAN PRABOWO SEBAGAI WAKIL PRESIDEN DAMPINGI JOKOWI,DETIK DETIK MA’RUF AMIN MUNDUR & DIGANTI DENGAN PRABOWO SEBAGAI WAKIL PRESIDEN DAMPINGI JOKOWI,196759.jpg
1589,365392,1,2018-09-09 00:00:00,"Post yang membagikan berita Usut Korupsi Asian Games, Polda Metro Periksa Erick Tohir","Usut Korupsi Asian Games, Polda Metro Periksa Erick Tohir",365392.jpg
2267,529132,1,2018-09-24 00:00:00,Lelang Mobil Mengatasnamakan Ditjen Bea dan Cukai,"Kepala Biro Komunikasi dan Layanan Informasi Kementerian Keuangan (Kemenkeu), Nufransa Wira Sakti menegaskan pesan tersebut adalah hoaks. “Informasi tersebut palsu. Tidak benar,” ujar Nufransa.",529132.jpg
641,149401,1,2020-02-10 00:00:00,Saking takutnya dengan virus corona Orang Cina Islam yang sholat arahnya kemana mana,"Saking takutnya dengan virus corona
 Orang Cina Islam yang sholat
 mereka pun pada ikutan walaupun arahnya kemana mana",149401.png
1,461,1,2020-07-17 00:00:00,Instruksi Gubernur Jateng tentang penilangan  bagi yg tidak bermasker di muka umum Rp.150.000 menggunakan e-tilang Via apps PIKOBAR,Yth.Seluruh Anggota Grup Sesuai Instruksi Gubernur Jawa Tengah Hasil Rapat Tim Gugus Tugas Covid 19 Jateng sbb:,461.png
2160,505411,0,2018-05-02 00:00:00,Klarifikasi Dinas Bina Marga DKI Jakarta Terkait Anggaran Rp56 Miliar Untuk Bangun 3 JPO,"Kepala Dinas Bina Marga DKI Jakarta Yusmada Faizal menjelaskan, anggaran Rp56 miliar untuk pembangunan tiga JPO di Jalan Jenderal Sudirman-MH Thamrin belum merupakan angka final dan angka tersebut merupakan asumsi untuk pembangunan JPO baru. “Angka Rp56 miliar itu kalau bangun baru yang membentang 68 meter lebar 3 meter, dengan JPO yang wah begitu,” kata Yusmada.",505411.png
698,161450,0,2018-04-18 00:00:00,Klarifikasi PT Wijaya Karya Terkait Kabar Ambruknya Proyek Tol Manado-Bitung,"Dapat kami sampaikan klarifikasi bahwa konstruksi yang runtuh adalah overpass akses Jalan Tumaluntung yang melintas di atas lokasi rencana Jalan Tol Manado-Bitung (underpass),",161450.png
4182,987312,1,2018-12-29 00:00:00,Penyegelan Masjid di Morowali,"Di Morowali Mandar , masjid ditutup tidak boleh ada sholat lagi . Kalau udah gini , siapa yg tanggung jawab ?",987312.jpg
2999,709300,1,01-Okt-18,Ada penampakan pesawat jatuh. gempar menggoncang beserta tsunami tadi sore.,“Ada penampakan pesawat jatuh. gempar menggoncang beserta tsunami tadi sore. Luangkan 1 detik komen aamiin semoga selamat semua dn tabah bagi yg trkena musibah. Aamiin…bagikan..ke grup kalian!,709300.jpg
3696,868876,1,2020-07-11 00:00:00,"miskin nya Negeri ini. Mobil Wakil Presiden sampai kehabisan BBM, sekelas Mercy di isi pake bensin eceran","Astaghfirullah.., sampai seginikah miskin nya Negeri ini..? Mobil Wakil Presiden sampai kehabisan BBM di perjalanan dan lucu nya lagi Mobil Mewah sekelas Mercy di isi pake bensin eceran.., siapa kah yang patut di salahkan..?",868876.png
1636,373300,0,2018-10-19 00:00:00,"Waduh,, Penyusup dari China Berdatangan Mulu","Waduh,, Penyusup dari China berdatangan mulu.. Bisa kegusur kita kalau pulau reklamasi teluk Jakarta nggak muat buat nampung mereka..",373300.jpg
3184,752018,0,2017-11-30 00:00:00,Anggaran Renovasi Kolam DPRD DKI Jakarta Diusulkan Orang Kepercayaan Ahok dan Ketua DPRD DKI Jakarta Fraksi PDIP,"LAGI2 FITNAH AHOKERS TERBONGKAR TELAK..!
PENGUSUL ANGGARAN RENOVASI KOLAM BALAIKOTA SEBESAR 620 JUTA TERNYATA ADALAH MUHAMMAD YULIADI.
YULIADI ADALAH ORANG KEPERCAYAAN AHOK YANG DIPASANG SEBAGAI SEKRETARIS DPRD DKI",752018.png
3458,813718,1,2019-09-24 00:00:00,Zainal mahasiswa yg demo di dpn Gedung DPR,"Innaa lillaahi Wa innaa ilayhi.rooji’uun.
 Adik mahasiswa (Zainal )yg demo di dpn Gedung DPR
 smlm telah meninggal dunia akibat di pukulin ole polisi.
 Smoga Husnul khothimah adik…😢😢.
 
 Knpa polisi tdk bs mengayomi rakyat nya
 Dia bkn.musuhmu.. Dia adlh seorg mahasiswa yg sdg meminta keadilan",813718.png
3457,813555,1,2019-10-20 00:00:00,Post oleh Akun Palsu Krishna Murti,"Saya mau kasih tau semua warga masyarakat:
 
 Wanita menutup aurat dg jilbab ataupun bercadar itu adalah pilihan berdasarkan keyakian masing2.. Jadi jangan kalian cap mereka dg label tidak baik. Menutup aurat adalah kewajiban yang diajarkan nabi..",813555.png
3878,911489,1,2019-12-31 00:00:00,Deddy Corbuzier Berikan Mobil untuk Shinta Nuriyah,"Allahumma sholli ‘ala syayyidina Muhammad. Jantung berdetak keras. Bersyukur terasa terenyuh. Mualaf Deddy Corbuzier memberi hadiah mobil kepada Nyai Sinta Nuriyah Wahid. Terenyuh karena 2 hal. Pertama, hadiah diberikan dalam momentum Hari Ibu, 22 Desember 2019. Kedua, mobil yang dihadiahkan kompatibel bagi kondisi Nyai Sinta Nuriyah Wahid.",911489.png
3581,839469,1,2019-02-25 00:00:00,Ustadz Yusuf Mansur Mengatakan Jika Umat Islam Tidak Mau Dikatain Radikal Pilihlah Jokowi,Ustadz Yusuf Mansur Akhirnya Buka Suara; umat islam jika tidak mau dikatain radikal pilihlah jokowi,839469.png
1291,300123,1,01-Agu-18,Pesan Berantai Air PAM di Palembang Mati Selama 3 Hari Karena ASIAN Games 2018,Menindaklanjuti rencana pekerjaan pemindahan trafo di Intake – Instalasi Pengolahan Air Ogan dalam rangka persiapan Asian Games 2018 pada :,300123.jpg
1853,427075,1,2020-05-11 00:00:00,KABAR BARU WARGA VIETNAM US!R KETURUNAN C!NA,KABAR BARU !! WARGA VIETNAM US!R WARGA KETURUNAN C!NA DI NEGARANYA..,427075.png
3763,885078,1,2020-07-27 00:00:00,Foto Gubernur Anies dengan Narasi MENGAKU KETURUNAN JOGJA DEMI AMBISIUS MENJADI RAJA,MENGAKU KETURUNAN JOGJA DEMI AMBISIUS MENJADI RAJA,885078.jpg
3304,777167,1,2017-04-28 00:00:00,PT DI Dijual Ke China,"Beredar kabar salah satu Badan Usaha Mandiri Nasional (BUMN), yakni PT Dirgantara Indonesia (PT DI), telah terjual ke pihak Pemerintah China.",777167.jpg
4153,979973,0,15-Agu-18,Belum Ada Rencana Ujian Nasional 2019 Diselenggarakan sebanyak Tiga Kali,"Kepala BSNP, Bambang Suryadi menjelaskan isu Ujian Nasional (UNAS) 2019 akan dilaksanakan sebanyak tiga kali pada Januari, April dan Mei adalah tidak benar adanya.",979973.png
3743,880509,1,2019-02-11 00:00:00,Kaesang Kenakan Kaus Oblong Hitam Berlogo Palu Arit,"Anak siapakah ini? bebas gunakan T Shirt dan logo palu arit, kira” bakal dipenjara gak ya?",880509.png
3445,811604,1,2020-07-05 00:00:00,"Foto pahlawan perang era 11, dengan teknik ngibul 1 negara musuh dengan janji manisnya","Potret foto pahlawan perang era 11, dengan teknik ngibul 1 negara musuh dengan janji manisnya",811604.jpg
1998,467240,1,2020-07-29 00:00:00,Gambar Pengujian Vaksin Covid-19 Telah Sukses,Pengujian vaksin covid19 telah sukses,467240.jpg
663,153596,0,2018-02-21 00:00:00,Sudirman Said Sedang Sembahyang Semoga Tidak di Demo Berjilid-jilid,"Ssst …
 Pk Sudirman Said sedang sembahyang di Vihara …
 jangan diganggu .. apalagi di demo … ?",153596.png
3748,882152,0,2018-05-16 00:00:00,KemenPAN-RB Bantah Terbitkan Laporan Penetapan e - Formasi untuk Pengangkatan CPNS 2016 - 2019,"KemenPAN-RB tidak pernah mengeluarkan surat itu. Belum ada penetapan formasi CPNS untuk honorer, apalagi payung hukumnya tidak ada",882152.jpg
709,163962,1,2020-08-12 00:00:00,Narasi Foto Islam Nusantara Sholat Berlatar Belakang Salib,Islam Nusantara itu nabinya siapa ya…? Tuhannya Yesus juga ya…..? terus kitabnya mungkin kitab STENSIL….??,163962.jpg
1282,298822,1,2019-02-22 00:00:00,whatsapp akan mengumpulkan dana setiap kali gambar dibagikan,"Bayi ini lahir dlm keadaan buta dan perlu $200,000 untuk perawatannya smp dia bisa melihat kembali. Anda tidak perlu mendonasi satu senpun, tp pihak whatsapp akan mengumpulkan dana setiap kali gambr ini dibagikan.
 Silahkan bagikan",298822.png
2675,630434,1,2016-10-20 00:00:00,STARBUCKS HARAM DI MALAYSIA,Bye bye Starbucks.. STARBUCKS TELAH DISAHKAN HARAM! Oleh JAKIM Jabatan Kemajuan Islam Malaysia.,630434.jpg
4029,947071,0,2018-09-03 00:00:00,Transjakarta Bantah Kini PNS DKI Jakarta Mesti Bayar,"“Tidak ada perubahan, masih gratis,” ujar Kepala Humas PT Transportasi Jakarta, Wibowo, Kamis (30/8).",947071.jpg
1306,303009,1,2015-11-25 00:00:00,Abu Janda Sebenarnya adalah Cina Kafir,Abu Janda Sebenarnya adalah Cina Kafir,303009.jpg
2237,521709,1,2018-05-15 00:00:00,: Viral Foto Bomber Gereja di Surabaya Masih Hidup,"Bapak yang bom bunuh diri HARI MINGGU di gereja pakai mobil ternyata TIDAK MATI dia lompat dari mobil, benar2 iblis…ISTRI DAN KE 4 anaknya MATI…",521709.png
3302,777109,1,2017-06-05 00:00:00,SHAH RUKH KHAN MENINGGAL DUNIA,European news network called El Pais TV announced a ‘breaking news’ segment that SRK was “killed along with seven others when a private jet he was travelling in crashed. “,777109.jpg
2038,474216,0,2017-02-21 00:00:00,Penembak Jitu Membidik Peserta Aksi 212 Jilid 2,"LIHATLAH..
 BEGINI YG NAMANYA
 PELINDUNG RAKYAT..
 REZIM BINATANG…",474216.jpg
1529,351430,1,2017-02-08 00:00:00,Kaesang Sindir SBY Dalam Akun Media Sosialnya,"Saya bertanya kepada Bapak Presiden dan Kapolri, apakah rasa sakit karena mencintai diam-diam itu ditanggung oleh BPJS?",351430.jpg
1663,378606,1,2020-03-11 00:00:00,"Negara Sudah Bangkrut, KK dan Akte Dicetak di Kertas HVS","negara sudah bangkrut gaesss….lembaran untuk KK dan AKTE kelahiran dicetak di kertas HVS..!!,",378606.png
4171,985301,1,2019-12-18 00:00:00,Mesut Ozil Sindir Indonesia dan Wapresnya Perihal Uighur,"Penggawa Arsenal, Mesut Ozil baru-baru ini melontarkan pernyataan yang menjadi sorotan dunia.",985301.jpg
4188,989052,0,2018-03-08 00:00:00,Penyebar Hoaks dan Penghina Prabowo dan Habib Rizieq Dibekuk,Penyebar Hoaks dan Penghina Prabowo dan Habib Rizieq Dibekuk,989052.png
3627,849772,1,2018-03-13 00:00:00,PESAN BERANTAI UNDANGAN RAKERNAS ATAS NAMA REKTOR UNIVERSITAS BRAWIJAYA,"Malam, Sy Prof.Moh.Bisri, (WR 1 UB) Ada Undangan RakerNas, Peningkatan Tenaga Kependidikan Dari KemenRistek Dikti Yth: Sdr.Ubaidillah Hakim Fadly, (Mhs FIX) No. Peserta 09998577 Di Slgrkan di Hotel Ibis Jkt Tgl 13-14 maret, Bagi Peserta Mdpt Akomodasi Rp. 5 jt. Utk Penerimaan Dana Hrp Tlp skrg Ke Panitia di Dikti : Prof. Mulyono.MM, di 085281130634 Sdh di Tunggu, Maaf Via sms Krn Ada Acara, Undangan Bisa di Ambil Hari Kamis di Ruangan Sy. Tks",849772.jpg
2693,636260,0,2018-06-18 00:00:00,Teknik Penyebaran Hoax Dengan Ancaman,Awas Hoax! Kabar Tipuan yang Mematikan,636260.png
3060,723548,1,2019-09-30 00:00:00,"Muncul Pesan #gejayancarirecehan Atasnamakan BEM UGM, Presiden BEM-KM UGM Angkat Bicara","Saya secara resmi menyatakan BEM-KM UGM tidak pernah memberikan informasi melalui SMS. Ini bukan kali pertama. Beberapa minggu lalu muncul pula SMS atas nama BEM-KM UGM yang kemudian mengajak untuk mendukung RUU KPK. Padahal jelas sikap kami adalah menolak RUU KPK,",723548.png
